id,Price_euros
1285,1214.054
438,432.1794
837,1929.0258
979,1027.0941
548,495.397
170,725.1388
62,1728.8953
309,503.4669
816,1714.2832
22,278.2303
285,2525.0386
668,529.4507
417,1519.6224
685,1294.5181
1049,653.6757
440,708.4904
299,1459.0323
1188,709.0472
552,502.22604
586,471.5471
783,1452.788
1070,712.4548
1210,998.9016
1014,248.9545
501,1366.6401
140,1119.0732
235,455.90088
317,812.05524
861,932.29425
257,1147.5802
1200,352.16812
371,1146.6444
1112,298.35867
419,2059.8918
385,541.3209
1281,948.546
524,1408.9731
1015,551.4077
1236,341.11
1036,1530.5416
