id,Price_euros
935,2041.2551
826,916.4359
278,1450.2858
477,1592.3329
542,258.1425
151,582.005
900,286.04724
1124,1083.8937
1216,347.36206
459,956.3697
584,386.7395
294,585.53973
1076,719.45776
91,1631.853
632,1245.3921
1117,406.81467
457,843.11993
326,580.7966
925,2456.4312
398,296.1787
940,1519.4377
363,664.15753
906,681.65247
820,651.3023
1020,1292.7537
556,1566.8649
384,1133.2605
885,1113.0803
1285,1232.4965
438,441.98132
837,1921.6101
979,998.30084
548,503.37564
170,757.8517
62,1735.0721
309,505.478
816,1726.9797
22,319.9632
285,2516.1838
668,495.02774
417,1594.7477
685,1322.7114
1049,664.767
440,697.2218
299,1440.1116
1188,720.63666
552,482.42255
586,466.61447
783,1456.1731
1070,736.80695
1210,971.0997
1014,253.21
501,1367.912
140,1138.181
235,466.78455
317,797.3648
861,967.8941
257,1169.9324
1200,342.72693
371,1142.1654
1112,294.00665
419,2079.4473
385,536.66895
1281,946.55963
524,1356.1106
1015,522.40106
1236,352.18314
1036,1496.4738
